user_id,last_updated,profile
USR0442,2026-01-27T16:39:26.355Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-27T16:39:26.355Z"",""account_age_days"":0}}"
USR0832,2026-02-10T16:39:26.355Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-10T16:39:26.355Z"",""account_age_days"":0}}"
USR0948,2026-02-08T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-08T16:39:26.356Z"",""account_age_days"":0}}"
USR0449,2026-02-08T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-08T16:39:26.356Z"",""account_age_days"":0}}"
USR0806,2026-02-08T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-08T16:39:26.356Z"",""account_age_days"":0}}"
USR0614,2026-02-13T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-13T16:39:26.356Z"",""account_age_days"":0}}"
USR0815,2026-01-24T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-24T16:39:26.356Z"",""account_age_days"":0}}"
USR0361,2026-02-09T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-09T16:39:26.356Z"",""account_age_days"":0}}"
USR0359,2026-01-17T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-17T16:39:26.356Z"",""account_age_days"":0}}"
USR0808,2026-01-28T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-28T16:39:26.356Z"",""account_age_days"":0}}"
USR0221,2026-02-03T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-03T16:39:26.356Z"",""account_age_days"":0}}"
USR0377,2026-01-21T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-21T16:39:26.356Z"",""account_age_days"":0}}"
USR0139,2026-01-23T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.356Z"",""account_age_days"":0}}"
USR0704,2026-01-23T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.356Z"",""account_age_days"":0}}"
USR0318,2026-02-02T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-02T16:39:26.356Z"",""account_age_days"":0}}"
USR0019,2026-01-24T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-24T16:39:26.356Z"",""account_age_days"":0}}"
USR0953,2026-01-17T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-17T16:39:26.356Z"",""account_age_days"":0}}"
USR0656,2026-02-09T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-09T16:39:26.356Z"",""account_age_days"":0}}"
USR0779,2026-02-03T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-03T16:39:26.356Z"",""account_age_days"":0}}"
USR0414,2026-01-16T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-16T16:39:26.356Z"",""account_age_days"":0}}"
USR0212,2026-01-31T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-31T16:39:26.356Z"",""account_age_days"":0}}"
USR0530,2026-01-29T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-29T16:39:26.356Z"",""account_age_days"":0}}"
USR0759,2026-02-04T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.356Z"",""account_age_days"":0}}"
USR0670,2026-02-05T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-05T16:39:26.356Z"",""account_age_days"":0}}"
USR0218,2026-02-11T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-11T16:39:26.356Z"",""account_age_days"":0}}"
USR0568,2026-02-01T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-01T16:39:26.356Z"",""account_age_days"":0}}"
USR0763,2026-02-07T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-07T16:39:26.356Z"",""account_age_days"":0}}"
USR0722,2026-02-04T16:39:26.356Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.356Z"",""account_age_days"":0}}"
USR0072,2026-01-16T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-16T16:39:26.357Z"",""account_age_days"":0}}"
USR0658,2026-02-07T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-07T16:39:26.357Z"",""account_age_days"":0}}"
USR0743,2026-02-10T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-10T16:39:26.357Z"",""account_age_days"":0}}"
USR0245,2026-02-05T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-05T16:39:26.357Z"",""account_age_days"":0}}"
USR0102,2026-01-15T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-15T16:39:26.357Z"",""account_age_days"":0}}"
USR0622,2026-01-17T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-17T16:39:26.357Z"",""account_age_days"":0}}"
USR0386,2026-01-18T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-18T16:39:26.357Z"",""account_age_days"":0}}"
USR0652,2026-02-07T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-07T16:39:26.357Z"",""account_age_days"":0}}"
USR0382,2026-01-28T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-28T16:39:26.357Z"",""account_age_days"":0}}"
USR0924,2026-02-13T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-13T16:39:26.357Z"",""account_age_days"":0}}"
USR0659,2026-01-23T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.357Z"",""account_age_days"":0}}"
USR0088,2026-01-24T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-24T16:39:26.357Z"",""account_age_days"":0}}"
USR0797,2026-02-06T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-06T16:39:26.357Z"",""account_age_days"":0}}"
USR0493,2026-01-29T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-29T16:39:26.357Z"",""account_age_days"":0}}"
USR0979,2026-01-23T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.357Z"",""account_age_days"":0}}"
USR0928,2026-01-31T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-31T16:39:26.357Z"",""account_age_days"":0}}"
USR0824,2026-01-23T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.357Z"",""account_age_days"":0}}"
USR0165,2026-01-15T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-15T16:39:26.357Z"",""account_age_days"":0}}"
USR0222,2026-01-16T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-16T16:39:26.357Z"",""account_age_days"":0}}"
USR0234,2026-01-30T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-30T16:39:26.357Z"",""account_age_days"":0}}"
USR0396,2026-01-16T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-16T16:39:26.357Z"",""account_age_days"":0}}"
USR0250,2026-02-13T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-13T16:39:26.357Z"",""account_age_days"":0}}"
USR0593,2026-01-27T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-27T16:39:26.357Z"",""account_age_days"":0}}"
USR0497,2026-01-28T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-28T16:39:26.357Z"",""account_age_days"":0}}"
USR0846,2026-01-20T16:39:26.357Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-20T16:39:26.357Z"",""account_age_days"":0}}"
USR0107,2026-01-21T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-21T16:39:26.358Z"",""account_age_days"":0}}"
USR0092,2026-01-26T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-26T16:39:26.358Z"",""account_age_days"":0}}"
USR0057,2026-01-17T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-17T16:39:26.358Z"",""account_age_days"":0}}"
USR0426,2026-02-03T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-03T16:39:26.358Z"",""account_age_days"":0}}"
USR0228,2026-01-24T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-24T16:39:26.358Z"",""account_age_days"":0}}"
USR0231,2026-01-21T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-21T16:39:26.358Z"",""account_age_days"":0}}"
USR0833,2026-02-04T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.358Z"",""account_age_days"":0}}"
USR0854,2026-01-29T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-29T16:39:26.358Z"",""account_age_days"":0}}"
USR0427,2026-01-19T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-19T16:39:26.358Z"",""account_age_days"":0}}"
USR0053,2026-01-28T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-28T16:39:26.358Z"",""account_age_days"":0}}"
USR0271,2026-01-22T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-22T16:39:26.358Z"",""account_age_days"":0}}"
USR0349,2026-01-14T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-14T16:39:26.358Z"",""account_age_days"":0}}"
USR0134,2026-02-05T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-05T16:39:26.358Z"",""account_age_days"":0}}"
USR0117,2026-01-27T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-27T16:39:26.358Z"",""account_age_days"":0}}"
USR0681,2026-02-13T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-13T16:39:26.358Z"",""account_age_days"":0}}"
USR0262,2026-01-23T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.358Z"",""account_age_days"":0}}"
USR0013,2026-01-15T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-15T16:39:26.358Z"",""account_age_days"":0}}"
USR0473,2026-01-19T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-19T16:39:26.358Z"",""account_age_days"":0}}"
USR0357,2026-01-29T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-29T16:39:26.358Z"",""account_age_days"":0}}"
USR0012,2026-01-15T16:39:26.358Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-15T16:39:26.358Z"",""account_age_days"":0}}"
