alert_id,timestamp,user_id,event_id,rule_triggered,risk_score,decision,explanation,status,risk_factors,risk_factors_obj
ALERT004247,2026-02-01T16:39:26.410Z,USR0834,EVT004247,AUTH-003,3,suppress,"Risk score 3/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":56,""is_threat"":0}"
ALERT004248,2026-02-10T16:39:26.410Z,USR0909,EVT004248,AUTH-001,47,review,"Risk score 47/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT004249,2026-02-11T16:39:26.410Z,USR0976,EVT004249,AUTH-001,21,suppress,"Risk score 21/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":55,""is_threat"":0}"
ALERT004250,2026-02-10T16:39:26.410Z,USR0022,EVT004250,AUTH-001,26,suppress,"Risk score 26/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":50,""is_threat"":0}"
ALERT004251,2026-01-18T16:39:26.410Z,USR0188,EVT004251,AUTH-002,54,review,"Risk score 54/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":28,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":69,""is_threat"":0}"
ALERT004252,2026-01-31T16:39:26.410Z,USR0906,EVT004252,AUTH-002,42,review,"Risk score 42/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":43,""is_threat"":0}"
ALERT004253,2026-01-17T16:39:26.410Z,USR0248,EVT004253,AUTH-003,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":0,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":34,""is_threat"":0}"
ALERT004254,2026-01-19T16:39:26.410Z,USR0181,EVT004254,AUTH-003,45,review,"Risk score 45/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":71,""is_threat"":0}"
ALERT004255,2026-01-17T16:39:26.410Z,USR0113,EVT004255,AUTH-003,57,review,"Risk score 57/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":31,""is_threat"":0}"
ALERT004256,2026-01-24T16:39:26.410Z,USR0897,EVT004256,AUTH-002,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":14,""is_threat"":0}"
ALERT004257,2026-02-10T16:39:26.410Z,USR0741,EVT004257,AUTH-001,60,review,"Risk score 60/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT004258,2026-02-08T16:39:26.410Z,USR0319,EVT004258,AUTH-003,100,escalate,"Risk score 100/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":22,""is_threat"":1}"
ALERT004259,2026-01-21T16:39:26.410Z,USR0329,EVT004259,AUTH-003,16,suppress,"Risk score 16/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":67,""is_threat"":0}"
ALERT004260,2026-02-01T16:39:26.410Z,USR0398,EVT004260,AUTH-001,68,review,"Risk score 68/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":57,""is_threat"":0}"
ALERT004261,2026-02-03T16:39:26.410Z,USR0941,EVT004261,AUTH-001,76,escalate,"Risk score 76/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT004262,2026-02-08T16:39:26.410Z,USR0537,EVT004262,AUTH-002,54,review,"Risk score 54/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":20,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":17,""is_threat"":0}"
ALERT004263,2026-01-18T16:39:26.410Z,USR0784,EVT004263,AUTH-002,9,suppress,"Risk score 9/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":38,""is_threat"":0}"
ALERT004264,2026-02-03T16:39:26.410Z,USR0730,EVT004264,AUTH-001,0,suppress,"Risk score 0/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":50,""is_threat"":0}"
ALERT004265,2026-01-21T16:39:26.410Z,USR0362,EVT004265,AUTH-003,34,suppress,"Risk score 34/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":36,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":1,""is_threat"":0}"
ALERT004266,2026-02-09T16:39:26.410Z,USR0654,EVT004266,AUTH-002,76,escalate,"Risk score 76/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":15,""is_threat"":0}"
ALERT004267,2026-01-27T16:39:26.410Z,USR0684,EVT004267,AUTH-001,16,suppress,"Risk score 16/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":12,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT004268,2026-01-24T16:39:26.410Z,USR0422,EVT004268,AUTH-002,70,review,"Risk score 70/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":1,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT004269,2026-02-01T16:39:26.410Z,USR0690,EVT004269,AUTH-002,69,review,"Risk score 69/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":35,""is_threat"":0}"
ALERT004270,2026-02-03T16:39:26.410Z,USR0121,EVT004270,AUTH-003,0,suppress,"Risk score 0/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":20,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":59,""is_threat"":0}"
ALERT004271,2026-02-04T16:39:26.411Z,USR0696,EVT004271,AUTH-002,51,review,"Risk score 51/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":71,""is_threat"":0}"
ALERT004272,2026-02-12T16:39:26.411Z,USR0156,EVT004272,AUTH-003,37,suppress,"Risk score 37/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":22,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":1,""is_threat"":0}"
ALERT004273,2026-02-10T16:39:26.411Z,USR0778,EVT004273,AUTH-002,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":0,""is_threat"":0}"
ALERT004274,2026-01-26T16:39:26.411Z,USR0219,EVT004274,AUTH-002,47,review,"Risk score 47/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":28,""is_threat"":0}"
ALERT004275,2026-01-31T16:39:26.411Z,USR0641,EVT004275,AUTH-002,30,suppress,"Risk score 30/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":16,""is_threat"":0}"
ALERT004276,2026-02-04T16:39:26.411Z,USR0059,EVT004276,AUTH-002,98,escalate,"Risk score 98/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":58,""is_threat"":1}"
ALERT004277,2026-02-08T16:39:26.411Z,USR0488,EVT004277,AUTH-002,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":41,""is_threat"":0}"
ALERT004278,2026-01-19T16:39:26.411Z,USR0455,EVT004278,AUTH-003,66,review,"Risk score 66/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT004279,2026-02-07T16:39:26.411Z,USR0571,EVT004279,AUTH-003,49,review,"Risk score 49/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":37,""is_threat"":0}"
ALERT004280,2026-01-31T16:39:26.411Z,USR0224,EVT004280,AUTH-002,50,review,"Risk score 50/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":20,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":6,""is_threat"":0}"
ALERT004281,2026-01-24T16:39:26.411Z,USR0358,EVT004281,AUTH-002,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":34,""is_threat"":0}"
ALERT004282,2026-01-18T16:39:26.411Z,USR0661,EVT004282,AUTH-002,96,escalate,"Risk score 96/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":47,""is_threat"":1}"
ALERT004283,2026-02-07T16:39:26.411Z,USR0747,EVT004283,AUTH-003,3,suppress,"Risk score 3/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":63,""is_threat"":0}"
ALERT004284,2026-01-23T16:39:26.411Z,USR0160,EVT004284,AUTH-003,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":70,""is_threat"":0}"
ALERT004285,2026-02-13T16:39:26.411Z,USR0050,EVT004285,AUTH-001,77,escalate,"Risk score 77/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":70,""is_threat"":0}"
ALERT004286,2026-02-04T16:39:26.411Z,USR0486,EVT004286,AUTH-001,7,suppress,"Risk score 7/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":47,""is_threat"":0}"
ALERT004287,2026-01-15T16:39:26.411Z,USR0616,EVT004287,AUTH-001,45,review,"Risk score 45/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":65,""is_threat"":0}"
ALERT004288,2026-02-01T16:39:26.411Z,USR0585,EVT004288,AUTH-001,40,suppress,"Risk score 40/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":7,""is_threat"":0}"
ALERT004289,2026-01-22T16:39:26.411Z,USR0863,EVT004289,AUTH-001,17,suppress,"Risk score 17/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":33,""is_threat"":0}"
ALERT004290,2026-02-03T16:39:26.411Z,USR0819,EVT004290,AUTH-003,9,suppress,"Risk score 9/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":32,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":56,""is_threat"":0}"
ALERT004291,2026-02-08T16:39:26.411Z,USR0027,EVT004291,AUTH-003,55,review,"Risk score 55/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":36,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT004292,2026-01-26T16:39:26.411Z,USR0161,EVT004292,AUTH-003,51,review,"Risk score 51/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":34,""is_threat"":0}"
ALERT004293,2026-02-11T16:39:26.411Z,USR0761,EVT004293,AUTH-002,43,review,"Risk score 43/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":56,""is_threat"":0}"
ALERT004294,2026-02-13T16:39:26.411Z,USR0868,EVT004294,AUTH-003,59,review,"Risk score 59/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":12,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":56,""is_threat"":0}"
ALERT004295,2026-01-17T16:39:26.411Z,USR0702,EVT004295,AUTH-001,53,review,"Risk score 53/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":24,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT004296,2026-01-24T16:39:26.411Z,USR0320,EVT004296,AUTH-002,63,review,"Risk score 63/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":15,""is_threat"":0}"
ALERT004297,2026-02-08T16:39:26.411Z,USR0070,EVT004297,AUTH-001,86,escalate,"Risk score 86/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":0,""is_threat"":1}"
ALERT004298,2026-02-10T16:39:26.411Z,USR0023,EVT004298,AUTH-001,98,escalate,"Risk score 98/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":49,""is_threat"":1}"
ALERT004299,2026-01-30T16:39:26.411Z,USR0352,EVT004299,AUTH-003,16,suppress,"Risk score 16/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":1,""is_threat"":0}"
ALERT004300,2026-01-29T16:39:26.411Z,USR0512,EVT004300,AUTH-003,68,review,"Risk score 68/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":36,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":27,""is_threat"":0}"
